card_id,category,item,scrap_date
104629667,Интерьер,искусственная кожа,2023-05-26 15:02:23
104629667,Интерьер,люк,2023-05-26 15:02:23
104629667,Комфорт,круиз-контроль,2023-05-26 15:02:23
104629667,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:23
104629667,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:23
104629667,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:23
104629667,Обогрев,сидений,2023-05-26 15:02:23
104629667,Обогрев,зеркал,2023-05-26 15:02:23
104629667,Климат,климат-контроль,2023-05-26 15:02:23
104629667,Мультимедиа,Bluetooth,2023-05-26 15:02:23
104629667,Мультимедиа,CD или MP3,2023-05-26 15:02:23
104629667,Мультимедиа,USB,2023-05-26 15:02:23
104629667,Мультимедиа,мультимедийный экран,2023-05-26 15:02:23
104629667,Фары,светодиодные,2023-05-26 15:02:23
104629663,Экстерьер,легкосплавные диски,2023-05-26 15:02:24
104629663,Системы безопасности,ABS,2023-05-26 15:02:24
104629663,Системы безопасности,ESP,2023-05-26 15:02:24
104629663,Системы безопасности,антипробуксовочная,2023-05-26 15:02:24
104629663,Системы безопасности,иммобилайзер,2023-05-26 15:02:24
104629663,Подушки,передние,2023-05-26 15:02:24
104629663,Подушки,боковые,2023-05-26 15:02:24
104629663,Подушки,задние,2023-05-26 15:02:24
104629663,Системы помощи,датчик дождя,2023-05-26 15:02:24
104629663,Системы помощи,камера заднего вида,2023-05-26 15:02:24
104629663,Системы помощи,парктроники,2023-05-26 15:02:24
104629663,Интерьер,тёмный,2023-05-26 15:02:24
104629663,Интерьер,искусственная кожа,2023-05-26 15:02:24
104629663,Интерьер,люк,2023-05-26 15:02:24
104629663,Комфорт,круиз-контроль,2023-05-26 15:02:24
104629663,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:24
104629663,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:24
104629663,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:24
104629663,Обогрев,сидений,2023-05-26 15:02:24
104629663,Обогрев,зеркал,2023-05-26 15:02:24
104629663,Климат,климат-контроль,2023-05-26 15:02:24
104629663,Мультимедиа,Bluetooth,2023-05-26 15:02:24
104629663,Мультимедиа,CD или MP3,2023-05-26 15:02:24
104629663,Мультимедиа,USB,2023-05-26 15:02:24
104629663,Мультимедиа,мультимедийный экран,2023-05-26 15:02:24
104629663,Фары,светодиодные,2023-05-26 15:02:24
104629659,Экстерьер,легкосплавные диски,2023-05-26 15:02:24
104629659,Системы безопасности,ABS,2023-05-26 15:02:24
104629659,Системы безопасности,ESP,2023-05-26 15:02:24
104629659,Системы безопасности,антипробуксовочная,2023-05-26 15:02:24
104629659,Системы безопасности,иммобилайзер,2023-05-26 15:02:24
104629659,Подушки,передние,2023-05-26 15:02:24
104629659,Подушки,боковые,2023-05-26 15:02:24
104629659,Подушки,задние,2023-05-26 15:02:24
104629659,Системы помощи,датчик дождя,2023-05-26 15:02:24
104629659,Системы помощи,камера заднего вида,2023-05-26 15:02:24
104629659,Системы помощи,парктроники,2023-05-26 15:02:24
104629659,Интерьер,тёмный,2023-05-26 15:02:24
104629659,Интерьер,искусственная кожа,2023-05-26 15:02:24
104629659,Интерьер,люк,2023-05-26 15:02:24
104629659,Комфорт,круиз-контроль,2023-05-26 15:02:24
104629659,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:24
104629659,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:24
104629659,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:24
104629659,Обогрев,сидений,2023-05-26 15:02:24
104629659,Обогрев,зеркал,2023-05-26 15:02:24
104629659,Климат,климат-контроль,2023-05-26 15:02:24
104629659,Мультимедиа,Bluetooth,2023-05-26 15:02:24
104629659,Мультимедиа,CD или MP3,2023-05-26 15:02:24
104629659,Мультимедиа,USB,2023-05-26 15:02:24
104629659,Мультимедиа,мультимедийный экран,2023-05-26 15:02:24
104629659,Фары,светодиодные,2023-05-26 15:02:24
104629657,Экстерьер,легкосплавные диски,2023-05-26 15:02:25
104629657,Системы безопасности,ABS,2023-05-26 15:02:25
104629657,Системы безопасности,ESP,2023-05-26 15:02:25
104629657,Системы безопасности,антипробуксовочная,2023-05-26 15:02:25
104629657,Системы безопасности,иммобилайзер,2023-05-26 15:02:25
104629657,Подушки,передние,2023-05-26 15:02:25
104629657,Подушки,боковые,2023-05-26 15:02:25
104629657,Подушки,задние,2023-05-26 15:02:25
104629657,Системы помощи,датчик дождя,2023-05-26 15:02:25
104629657,Системы помощи,камера заднего вида,2023-05-26 15:02:25
104629657,Системы помощи,парктроники,2023-05-26 15:02:25
104629657,Интерьер,тёмный,2023-05-26 15:02:25
104629657,Интерьер,искусственная кожа,2023-05-26 15:02:25
104629657,Интерьер,люк,2023-05-26 15:02:25
104629657,Комфорт,круиз-контроль,2023-05-26 15:02:25
104629657,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:25
104629657,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:25
104629657,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:25
104629657,Обогрев,сидений,2023-05-26 15:02:25
104629657,Обогрев,зеркал,2023-05-26 15:02:25
104629657,Климат,климат-контроль,2023-05-26 15:02:25
104629657,Мультимедиа,Bluetooth,2023-05-26 15:02:25
104629657,Мультимедиа,CD или MP3,2023-05-26 15:02:25
104629657,Мультимедиа,USB,2023-05-26 15:02:25
104629657,Мультимедиа,мультимедийный экран,2023-05-26 15:02:25
104629657,Фары,светодиодные,2023-05-26 15:02:25
104617808,Экстерьер,легкосплавные диски,2023-05-26 15:02:25
104617808,Экстерьер,рейлинги на крыше,2023-05-26 15:02:25
104617808,Системы безопасности,ABS,2023-05-26 15:02:25
104617808,Системы безопасности,ESP,2023-05-26 15:02:25
104617808,Системы безопасности,антипробуксовочная,2023-05-26 15:02:25
104617808,Системы безопасности,иммобилайзер,2023-05-26 15:02:25
104617808,Системы безопасности,сигнализация,2023-05-26 15:02:25
104617808,Подушки,передние,2023-05-26 15:02:25
104617808,Подушки,боковые,2023-05-26 15:02:25
104617808,Подушки,задние,2023-05-26 15:02:25
104617808,Системы помощи,датчик дождя,2023-05-26 15:02:25
104617808,Системы помощи,камера заднего вида,2023-05-26 15:02:25
104617808,Системы помощи,парктроники,2023-05-26 15:02:25
104617808,Интерьер,комби,2023-05-26 15:02:25
104617808,Интерьер,искусственная кожа,2023-05-26 15:02:25
104617808,Интерьер,люк,2023-05-26 15:02:25
104617808,Комфорт,круиз-контроль,2023-05-26 15:02:25
104617808,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:25
104617808,Комфорт,электрорегулировка сидений,2023-05-26 15:02:25
104617808,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:25
104617808,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:25
104617808,Обогрев,сидений,2023-05-26 15:02:25
104617808,Обогрев,лобового стекла,2023-05-26 15:02:25
104617808,Обогрев,зеркал,2023-05-26 15:02:25
104617808,Климат,климат-контроль,2023-05-26 15:02:25
104617808,Мультимедиа,AUX или iPod,2023-05-26 15:02:25
104617808,Мультимедиа,Bluetooth,2023-05-26 15:02:25
104617808,Мультимедиа,USB,2023-05-26 15:02:25
104617808,Мультимедиа,мультимедийный экран,2023-05-26 15:02:25
104617808,Фары,светодиодные,2023-05-26 15:02:25
104617611,Экстерьер,легкосплавные диски,2023-05-26 15:02:26
104617611,Экстерьер,рейлинги на крыше,2023-05-26 15:02:26
104617611,Системы безопасности,ABS,2023-05-26 15:02:26
104617611,Системы безопасности,ESP,2023-05-26 15:02:26
104617611,Системы безопасности,антипробуксовочная,2023-05-26 15:02:26
104617611,Системы безопасности,иммобилайзер,2023-05-26 15:02:26
104617611,Подушки,передние,2023-05-26 15:02:26
104617611,Подушки,боковые,2023-05-26 15:02:26
104617611,Системы помощи,камера заднего вида,2023-05-26 15:02:26
104617611,Системы помощи,парктроники,2023-05-26 15:02:26
104617611,Интерьер,тёмный,2023-05-26 15:02:26
104617611,Интерьер,комбинированные материалы,2023-05-26 15:02:26
104617611,Интерьер,люк,2023-05-26 15:02:26
104617611,Комфорт,круиз-контроль,2023-05-26 15:02:26
104617611,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:26
104617611,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:26
104617611,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:26
104617611,Обогрев,зеркал,2023-05-26 15:02:26
104617611,Климат,климат-контроль,2023-05-26 15:02:26
104617611,Мультимедиа,Bluetooth,2023-05-26 15:02:26
104617611,Мультимедиа,USB,2023-05-26 15:02:26
104617611,Мультимедиа,мультимедийный экран,2023-05-26 15:02:26
104535017,Экстерьер,легкосплавные диски,2023-05-26 15:02:26
104535017,Экстерьер,рейлинги на крыше,2023-05-26 15:02:26
104535017,Системы безопасности,ABS,2023-05-26 15:02:26
104535017,Системы безопасности,ESP,2023-05-26 15:02:26
104535017,Системы безопасности,антипробуксовочная,2023-05-26 15:02:26
104535017,Системы безопасности,иммобилайзер,2023-05-26 15:02:26
104535017,Системы безопасности,сигнализация,2023-05-26 15:02:26
104535017,Подушки,передние,2023-05-26 15:02:26
104535017,Подушки,боковые,2023-05-26 15:02:26
104535017,Подушки,задние,2023-05-26 15:02:26
104535017,Системы помощи,датчик дождя,2023-05-26 15:02:26
104535017,Системы помощи,камера заднего вида,2023-05-26 15:02:26
104535017,Системы помощи,парктроники,2023-05-26 15:02:26
104535017,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:26
104535017,Интерьер,тёмный,2023-05-26 15:02:26
104535017,Интерьер,ткань,2023-05-26 15:02:26
104535017,Комфорт,круиз-контроль,2023-05-26 15:02:26
104535017,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:26
104535017,Комфорт,электрорегулировка сидений,2023-05-26 15:02:26
104535017,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:26
104535017,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:26
104535017,Обогрев,сидений,2023-05-26 15:02:26
104535017,Обогрев,зеркал,2023-05-26 15:02:26
104535017,Климат,климат-контроль,2023-05-26 15:02:26
104535017,Мультимедиа,AUX или iPod,2023-05-26 15:02:26
104535017,Мультимедиа,Bluetooth,2023-05-26 15:02:26
104535017,Мультимедиа,USB,2023-05-26 15:02:26
104535017,Мультимедиа,мультимедийный экран,2023-05-26 15:02:26
104535017,Фары,противотуманные,2023-05-26 15:02:26
104314401,Интерьер,тёмный,2023-05-26 15:02:27
104314401,Интерьер,искусственная кожа,2023-05-26 15:02:27
104349950,Экстерьер,легкосплавные диски,2023-05-26 15:02:27
104349950,Экстерьер,рейлинги на крыше,2023-05-26 15:02:27
104349950,Системы безопасности,ABS,2023-05-26 15:02:27
104349950,Системы безопасности,ESP,2023-05-26 15:02:27
104349950,Системы безопасности,антипробуксовочная,2023-05-26 15:02:27
104349950,Системы безопасности,иммобилайзер,2023-05-26 15:02:27
104349950,Подушки,передние,2023-05-26 15:02:27
104349950,Подушки,боковые,2023-05-26 15:02:27
104349950,Подушки,задние,2023-05-26 15:02:27
104349950,Системы помощи,датчик дождя,2023-05-26 15:02:27
104349950,Системы помощи,камера заднего вида,2023-05-26 15:02:27
104349950,Системы помощи,парктроники,2023-05-26 15:02:27
104349950,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:27
104349950,Интерьер,тёмный,2023-05-26 15:02:27
104349950,Интерьер,искусственная кожа,2023-05-26 15:02:27
104349950,Комфорт,круиз-контроль,2023-05-26 15:02:27
104349950,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:27
104349950,Комфорт,электрорегулировка сидений,2023-05-26 15:02:27
104349950,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:27
104349950,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:27
104349950,Обогрев,сидений,2023-05-26 15:02:27
104349950,Обогрев,лобового стекла,2023-05-26 15:02:27
104349950,Обогрев,зеркал,2023-05-26 15:02:27
104349950,Обогрев,руля,2023-05-26 15:02:27
104349950,Климат,климат-контроль,2023-05-26 15:02:27
104349950,Мультимедиа,AUX или iPod,2023-05-26 15:02:27
104349950,Мультимедиа,Bluetooth,2023-05-26 15:02:27
104349950,Мультимедиа,USB,2023-05-26 15:02:27
104349950,Мультимедиа,мультимедийный экран,2023-05-26 15:02:27
104349950,Мультимедиа,штатная навигация,2023-05-26 15:02:27
104349950,Фары,противотуманные,2023-05-26 15:02:27
104349950,Фары,светодиодные,2023-05-26 15:02:27
101948283,Экстерьер,легкосплавные диски,2023-05-26 15:02:28
101948283,Системы безопасности,ABS,2023-05-26 15:02:28
101948283,Системы безопасности,ESP,2023-05-26 15:02:28
101948283,Системы безопасности,антипробуксовочная,2023-05-26 15:02:28
101948283,Системы безопасности,сигнализация,2023-05-26 15:02:28
101948283,Подушки,передние,2023-05-26 15:02:28
101948283,Системы помощи,камера заднего вида,2023-05-26 15:02:28
101948283,Системы помощи,парктроники,2023-05-26 15:02:28
101948283,Интерьер,тёмный,2023-05-26 15:02:28
101948283,Интерьер,ткань,2023-05-26 15:02:28
101948283,Комфорт,автозапуск двигателя,2023-05-26 15:02:28
101948283,Комфорт,круиз-контроль,2023-05-26 15:02:28
101948283,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:28
101948283,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:28
101948283,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:28
101948283,Обогрев,сидений,2023-05-26 15:02:28
101948283,Обогрев,лобового стекла,2023-05-26 15:02:28
101948283,Обогрев,руля,2023-05-26 15:02:28
101948283,Климат,кондиционер,2023-05-26 15:02:28
101948283,Мультимедиа,USB,2023-05-26 15:02:28
101948283,Мультимедиа,мультимедийный экран,2023-05-26 15:02:28
100706096,Экстерьер,легкосплавные диски,2023-05-26 15:02:28
100706096,Системы безопасности,ABS,2023-05-26 15:02:28
100706096,Системы безопасности,ESP,2023-05-26 15:02:28
100706096,Системы безопасности,иммобилайзер,2023-05-26 15:02:28
100706096,Подушки,передние,2023-05-26 15:02:28
100706096,Подушки,боковые,2023-05-26 15:02:28
100706096,Системы помощи,датчик дождя,2023-05-26 15:02:28
100706096,Системы помощи,камера заднего вида,2023-05-26 15:02:28
100706096,Системы помощи,парктроники,2023-05-26 15:02:28
100706096,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:28
100706096,Интерьер,тёмный,2023-05-26 15:02:28
100706096,Интерьер,ткань,2023-05-26 15:02:28
100706096,Комфорт,круиз-контроль,2023-05-26 15:02:28
100706096,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:28
100706096,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:28
100706096,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:28
100706096,Обогрев,лобового стекла,2023-05-26 15:02:28
100706096,Обогрев,зеркал,2023-05-26 15:02:28
100706096,Климат,кондиционер,2023-05-26 15:02:28
100706096,Мультимедиа,AUX или iPod,2023-05-26 15:02:28
100706096,Фары,светодиодные,2023-05-26 15:02:28
104052724,Интерьер,тёмный,2023-05-26 15:02:29
104052724,Интерьер,велюр,2023-05-26 15:02:29
104673843,Экстерьер,легкосплавные диски,2023-05-26 15:02:30
104673843,Экстерьер,рейлинги на крыше,2023-05-26 15:02:30
104673843,Системы безопасности,ABS,2023-05-26 15:02:30
104673843,Системы безопасности,ESP,2023-05-26 15:02:30
104673843,Системы безопасности,антипробуксовочная,2023-05-26 15:02:30
104673843,Системы безопасности,иммобилайзер,2023-05-26 15:02:30
104673843,Системы безопасности,сигнализация,2023-05-26 15:02:30
104673843,Подушки,передние,2023-05-26 15:02:30
104673843,Подушки,боковые,2023-05-26 15:02:30
104673843,Подушки,задние,2023-05-26 15:02:30
104673843,Системы помощи,датчик дождя,2023-05-26 15:02:30
104673843,Системы помощи,камера заднего вида,2023-05-26 15:02:30
104673843,Системы помощи,парктроники,2023-05-26 15:02:30
104673843,Интерьер,тёмный,2023-05-26 15:02:30
104673843,Интерьер,комбинированные материалы,2023-05-26 15:02:30
104673843,Интерьер,панорамная крыша,2023-05-26 15:02:30
104673843,Интерьер,люк,2023-05-26 15:02:30
104673843,Комфорт,круиз-контроль,2023-05-26 15:02:30
104673843,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:30
104673843,Комфорт,электрорегулировка сидений,2023-05-26 15:02:30
104673843,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:30
104673843,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:30
104673843,Обогрев,сидений,2023-05-26 15:02:30
104673843,Обогрев,лобового стекла,2023-05-26 15:02:30
104673843,Обогрев,зеркал,2023-05-26 15:02:30
104673843,Обогрев,руля,2023-05-26 15:02:30
104673843,Климат,климат-контроль,2023-05-26 15:02:30
104673843,Климат,кондиционер,2023-05-26 15:02:30
104673843,Мультимедиа,AUX или iPod,2023-05-26 15:02:30
104673843,Мультимедиа,Bluetooth,2023-05-26 15:02:30
104673843,Мультимедиа,USB,2023-05-26 15:02:30
104673843,Мультимедиа,мультимедийный экран,2023-05-26 15:02:30
104673843,Фары,противотуманные,2023-05-26 15:02:30
104673843,Фары,светодиодные,2023-05-26 15:02:30
100844309,Экстерьер,легкосплавные диски,2023-05-26 15:02:31
100844309,Системы безопасности,ABS,2023-05-26 15:02:31
100844309,Системы безопасности,ESP,2023-05-26 15:02:31
100844309,Системы безопасности,антипробуксовочная,2023-05-26 15:02:31
100844309,Системы безопасности,иммобилайзер,2023-05-26 15:02:31
100844309,Системы безопасности,сигнализация,2023-05-26 15:02:31
100844309,Подушки,передние,2023-05-26 15:02:31
100844309,Подушки,боковые,2023-05-26 15:02:31
100844309,Подушки,задние,2023-05-26 15:02:31
100844309,Системы помощи,датчик дождя,2023-05-26 15:02:31
100844309,Системы помощи,камера заднего вида,2023-05-26 15:02:31
100844309,Системы помощи,парктроники,2023-05-26 15:02:31
100844309,Интерьер,тёмный,2023-05-26 15:02:31
100844309,Интерьер,искусственная кожа,2023-05-26 15:02:31
100844309,Интерьер,панорамная крыша,2023-05-26 15:02:31
100844309,Интерьер,люк,2023-05-26 15:02:31
100844309,Комфорт,круиз-контроль,2023-05-26 15:02:31
100844309,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:31
100844309,Комфорт,электрорегулировка сидений,2023-05-26 15:02:31
100844309,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:31
100844309,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:31
100844309,Обогрев,сидений,2023-05-26 15:02:31
100844309,Обогрев,зеркал,2023-05-26 15:02:31
100844309,Обогрев,руля,2023-05-26 15:02:31
100844309,Климат,климат-контроль,2023-05-26 15:02:31
100844309,Мультимедиа,AUX или iPod,2023-05-26 15:02:31
100844309,Мультимедиа,Bluetooth,2023-05-26 15:02:31
100844309,Мультимедиа,USB,2023-05-26 15:02:31
100844309,Мультимедиа,мультимедийный экран,2023-05-26 15:02:31
100844309,Мультимедиа,штатная навигация,2023-05-26 15:02:31
100844309,Фары,светодиодные,2023-05-26 15:02:31
104277476,Экстерьер,легкосплавные диски,2023-05-26 15:02:31
104277476,Экстерьер,рейлинги на крыше,2023-05-26 15:02:31
104277476,Системы безопасности,ABS,2023-05-26 15:02:31
104277476,Системы безопасности,ESP,2023-05-26 15:02:31
104277476,Системы безопасности,сигнализация,2023-05-26 15:02:31
104277476,Подушки,передние,2023-05-26 15:02:31
104277476,Подушки,боковые,2023-05-26 15:02:31
104277476,Подушки,задние,2023-05-26 15:02:31
104277476,Системы помощи,датчик дождя,2023-05-26 15:02:31
104277476,Системы помощи,камера заднего вида,2023-05-26 15:02:31
104277476,Системы помощи,парктроники,2023-05-26 15:02:31
104277476,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:31
104277476,Интерьер,тёмный,2023-05-26 15:02:31
104277476,Интерьер,натуральная кожа,2023-05-26 15:02:31
104277476,Интерьер,панорамная крыша,2023-05-26 15:02:31
104277476,Интерьер,люк,2023-05-26 15:02:31
104277476,Комфорт,круиз-контроль,2023-05-26 15:02:31
104277476,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:31
104277476,Комфорт,электрорегулировка сидений,2023-05-26 15:02:31
104277476,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:31
104277476,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:31
104277476,Обогрев,сидений,2023-05-26 15:02:31
104277476,Обогрев,лобового стекла,2023-05-26 15:02:31
104277476,Обогрев,зеркал,2023-05-26 15:02:31
104277476,Обогрев,руля,2023-05-26 15:02:31
104277476,Климат,климат-контроль,2023-05-26 15:02:31
104277476,Климат,кондиционер,2023-05-26 15:02:31
104277476,Мультимедиа,AUX или iPod,2023-05-26 15:02:31
104277476,Мультимедиа,Bluetooth,2023-05-26 15:02:31
104277476,Мультимедиа,USB,2023-05-26 15:02:31
104277476,Мультимедиа,мультимедийный экран,2023-05-26 15:02:31
104277476,Фары,противотуманные,2023-05-26 15:02:31
104277476,Фары,светодиодные,2023-05-26 15:02:31
104673134,Экстерьер,легкосплавные диски,2023-05-26 15:02:32
104673134,Экстерьер,рейлинги на крыше,2023-05-26 15:02:32
104673134,Системы безопасности,ABS,2023-05-26 15:02:32
104673134,Системы безопасности,ESP,2023-05-26 15:02:32
104673134,Системы безопасности,антипробуксовочная,2023-05-26 15:02:32
104673134,Системы безопасности,иммобилайзер,2023-05-26 15:02:32
104673134,Подушки,передние,2023-05-26 15:02:32
104673134,Подушки,боковые,2023-05-26 15:02:32
104673134,Подушки,задние,2023-05-26 15:02:32
104673134,Системы помощи,датчик дождя,2023-05-26 15:02:32
104673134,Системы помощи,камера заднего вида,2023-05-26 15:02:32
104673134,Системы помощи,парктроники,2023-05-26 15:02:32
104673134,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:32
104673134,Интерьер,тёмный,2023-05-26 15:02:32
104673134,Интерьер,искусственная кожа,2023-05-26 15:02:32
104673134,Интерьер,панорамная крыша,2023-05-26 15:02:32
104673134,Комфорт,круиз-контроль,2023-05-26 15:02:32
104673134,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:32
104673134,Комфорт,электрорегулировка сидений,2023-05-26 15:02:32
104673134,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:32
104673134,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:32
104673134,Обогрев,сидений,2023-05-26 15:02:32
104673134,Обогрев,зеркал,2023-05-26 15:02:32
104673134,Климат,климат-контроль,2023-05-26 15:02:32
104673134,Климат,кондиционер,2023-05-26 15:02:32
104673134,Мультимедиа,AUX или iPod,2023-05-26 15:02:32
104673134,Мультимедиа,Bluetooth,2023-05-26 15:02:32
104673134,Мультимедиа,CD или MP3,2023-05-26 15:02:32
104673134,Мультимедиа,USB,2023-05-26 15:02:32
104673134,Мультимедиа,мультимедийный экран,2023-05-26 15:02:32
104673134,Фары,светодиодные,2023-05-26 15:02:32
104618512,Экстерьер,легкосплавные диски,2023-05-26 15:02:32
104618512,Системы безопасности,ABS,2023-05-26 15:02:32
104618512,Системы безопасности,ESP,2023-05-26 15:02:32
104618512,Системы безопасности,антипробуксовочная,2023-05-26 15:02:32
104618512,Системы безопасности,иммобилайзер,2023-05-26 15:02:32
104618512,Системы безопасности,сигнализация,2023-05-26 15:02:32
104618512,Подушки,передние,2023-05-26 15:02:32
104618512,Подушки,боковые,2023-05-26 15:02:32
104618512,Подушки,задние,2023-05-26 15:02:32
104618512,Системы помощи,датчик дождя,2023-05-26 15:02:32
104618512,Системы помощи,камера заднего вида,2023-05-26 15:02:32
104618512,Системы помощи,парктроники,2023-05-26 15:02:32
104618512,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:32
104618512,Интерьер,тёмный,2023-05-26 15:02:32
104618512,Интерьер,натуральная кожа,2023-05-26 15:02:32
104618512,Комфорт,круиз-контроль,2023-05-26 15:02:32
104618512,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:32
104618512,Комфорт,электрорегулировка сидений,2023-05-26 15:02:32
104618512,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:32
104618512,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:32
104618512,Обогрев,сидений,2023-05-26 15:02:32
104618512,Обогрев,зеркал,2023-05-26 15:02:32
104618512,Обогрев,руля,2023-05-26 15:02:32
104618512,Климат,климат-контроль,2023-05-26 15:02:32
104618512,Климат,кондиционер,2023-05-26 15:02:32
104618512,Мультимедиа,AUX или iPod,2023-05-26 15:02:32
104618512,Мультимедиа,Bluetooth,2023-05-26 15:02:32
104618512,Мультимедиа,CD или MP3,2023-05-26 15:02:32
104618512,Мультимедиа,USB,2023-05-26 15:02:32
104618512,Мультимедиа,мультимедийный экран,2023-05-26 15:02:32
104618512,Фары,светодиодные,2023-05-26 15:02:32
104321931,Экстерьер,легкосплавные диски,2023-05-26 15:02:33
104321931,Экстерьер,рейлинги на крыше,2023-05-26 15:02:33
104321931,Системы безопасности,ABS,2023-05-26 15:02:33
104321931,Системы безопасности,ESP,2023-05-26 15:02:33
104321931,Системы безопасности,антипробуксовочная,2023-05-26 15:02:33
104321931,Системы безопасности,иммобилайзер,2023-05-26 15:02:33
104321931,Системы безопасности,сигнализация,2023-05-26 15:02:33
104321931,Подушки,передние,2023-05-26 15:02:33
104321931,Подушки,боковые,2023-05-26 15:02:33
104321931,Подушки,задние,2023-05-26 15:02:33
104321931,Системы помощи,датчик дождя,2023-05-26 15:02:33
104321931,Системы помощи,камера заднего вида,2023-05-26 15:02:33
104321931,Системы помощи,парктроники,2023-05-26 15:02:33
104321931,Системы помощи,контроль мертвых зон на зеркалах,2023-05-26 15:02:33
104321931,Интерьер,тёмный,2023-05-26 15:02:33
104321931,Интерьер,ткань,2023-05-26 15:02:33
104321931,Комфорт,круиз-контроль,2023-05-26 15:02:33
104321931,Комфорт,управление мультимедиа с руля,2023-05-26 15:02:33
104321931,Комфорт,передние электро-стеклоподъёмники,2023-05-26 15:02:33
104321931,Комфорт,задние электро-стеклоподъёмники,2023-05-26 15:02:33
104321931,Обогрев,сидений,2023-05-26 15:02:33
104321931,Обогрев,зеркал,2023-05-26 15:02:33
104321931,Климат,климат-контроль,2023-05-26 15:02:33
104321931,Климат,кондиционер,2023-05-26 15:02:33
104321931,Мультимедиа,AUX или iPod,2023-05-26 15:02:33
104321931,Мультимедиа,Bluetooth,2023-05-26 15:02:33
104321931,Мультимедиа,CD или MP3,2023-05-26 15:02:33
104321931,Мультимедиа,USB,2023-05-26 15:02:33
104321931,Мультимедиа,мультимедийный экран,2023-05-26 15:02:33
104321931,Мультимедиа,штатная навигация,2023-05-26 15:02:33
104321931,Фары,ксеноновые,2023-05-26 15:02:33
104321931,Фары,противотуманные,2023-05-26 15:02:33
104321931,Фары,светодиодные,2023-05-26 15:02:33
104408471,Экстерьер,легкосплавные диски,2023-05-26 15:02:33
104408471,Экстерьер,рейлинги на крыше,2023-05-26 15:02:33
104408471,Системы безопасности,ABS,2023-05-26 15:02:33
104408471,Системы безопасности,ESP,2023-05-26 15:02:33
104408471,Системы безопасности,антипробуксовочная,2023-05-26 15:02:33
104408471,Системы безопасности,иммобилайзер,2023-05-26 15:02:33
104408471,Подушки,передние,2023-05-26 15:02:33
104408471,Подушки,боковые,2023-05-26 15:02:33
104408471,Подушки,задние,2023-05-26 15:02:33
104408471,Системы помощи,датчик дождя,2023-05-26 15:02:33
104408471,Системы помощи,камера заднего вида,2023-05-26 15:02:33
104408471,Системы помощи,парктроники,2023-05-26 15:02:33
